0,Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
1019,2022-01-27,Sikkim,37539,1928,35186,425
1020,2022-01-27,Tamil Nadu,3224236,213692,2973185,37359
1021,2022-01-27,Telangana,747155,38023,705054,4078
1022,2022-01-27,Tripura,99494,7108,91501,885
1023,2022-01-27,Uttar Pradesh,1980239,80342,1876791,23106
1024,2022-01-27,Uttarakhand,410262,32895,369866,7501
1025,2022-01-27,West Bengal,1979254,67369,1891440,20445
1026,2022-01-27,World,360869712,,,5621143
1027,2022-01-28,India,40622709,2105353,38024771,492585
1028,2022-01-28,Andaman and Nicobar Islands,9624,504,8991,129
1029,2022-01-28,Andhra Pradesh,2236047,109493,2111975,14579
1030,2022-01-28,Arunachal Pradesh,61247,3332,57630,285
1031,2022-01-28,Assam,708530,36522,665629,6379
1032,2022-01-28,Bihar,818859,10322,796332,12205
1033,2022-01-28,Chandigarh,87983,5420,81455,1108
1034,2022-01-28,Chhattisgarh,1113095,27290,1072007,13798
1035,2022-01-28,Dadra and Nagar Haveli and Daman and Diu,11261,151,11106,4
1036,2022-01-28,Delhi,1815288,33175,1756369,25744
1037,2022-01-28,Goa,235039,13269,218125,3645
1038,2022-01-28,Gujarat,1120660,117884,992431,10345
1039,2022-01-28,Haryana,932976,35581,887158,10237
1040,2022-01-28,Himachal Pradesh,265734,10336,251430,3968
1041,2022-01-28,Jammu and Kashmir,419731,46657,368432,4642
1042,2022-01-28,Jharkhand,425229,12076,407862,5291
1043,2022-01-28,Karnataka,3692496,328741,3325001,38754
1044,2022-01-28,Kerala,5826596,309944,5463960,52692
1045,2022-01-28,Ladakh,25348,1250,23875,223
1046,2022-01-28,Lakshadweep,10944,280,10612,52
1047,2022-01-28,Madhya Pradesh,933693,71203,851893,10597
1048,2022-01-28,Maharashtra,7630606,291247,7197001,142358
1049,2022-01-28,Manipur,131704,3760,125908,2036
1050,2022-01-28,Meghalaya,89841,2415,85917,1509
1051,2022-01-28,Mizoram,167725,13721,153413,591
1052,2022-01-28,Nagaland,34059,850,32500,709
1053,2022-01-28,Odisha,1231169,59223,1163396,8550
1054,2022-01-28,Puducherry,157698,15751,140031,1916
1055,2022-01-28,Punjab,732135,36941,678065,17129
1056,2022-01-28,Rajasthan,1171429,87268,1074980,9181
1057,2022-01-28,Sikkim,37651,1622,35602,427
1058,2022-01-28,Tamil Nadu,3252751,213534,3001805,37412
1059,2022-01-28,Telangana,751099,39520,707498,4081
1060,2022-01-28,Tripura,99804,6631,92284,889
1061,2022-01-28,Uttar Pradesh,1989095,72393,1893577,23125
1062,2022-01-28,Uttarakhand,412701,31322,373865,7514
1063,2022-01-28,West Bengal,1982862,55725,1906656,20481
1064,2022-01-28,World,364191494,,,5631457
1065,2022-01-29,India,40858241,2004333,38360710,493198
1066,2022-01-29,Andaman and Nicobar Islands,9690,475,9086,129
1067,2022-01-29,Andhra Pradesh,2248608,113300,2120717,14591
1068,2022-01-29,Arunachal Pradesh,61627,3197,58145,285
1069,2022-01-29,Assam,711391,33360,671631,6400
1070,2022-01-29,Bihar,820513,8994,799308,12211
1071,2022-01-29,Chandigarh,88382,4647,82623,1112
1072,2022-01-29,Chhattisgarh,1117014,26123,1077082,13809
1073,2022-01-29,Dadra and Nagar Haveli and Daman and Diu,11273,129,11140,4
1074,2022-01-29,Delhi,1819332,29152,1764411,25769
1075,2022-01-29,Goa,236361,11903,220793,3665
1076,2022-01-29,Gujarat,1132791,107915,1014501,10375
1077,2022-01-29,Haryana,937606,32011,895339,10256
1078,2022-01-29,Himachal Pradesh,267577,9752,253847,3978
1079,2022-01-29,Jammu and Kashmir,424085,45156,374282,4647
1080,2022-01-29,Jharkhand,426141,10383,410461,5297
1081,2022-01-29,Karnataka,3723694,288797,3396093,38804
1082,2022-01-29,Kerala,5881133,334162,5494185,52786
1083,2022-01-29,Ladakh,25536,1295,24018,223
1084,2022-01-29,Lakshadweep,10989,278,10659,52
1085,2022-01-29,Madhya Pradesh,941456,67945,862909,10602
1086,2022-01-29,Maharashtra,7655554,270444,7242649,142461
1087,2022-01-29,Manipur,132156,3804,126315,2037
1088,2022-01-29,Meghalaya,90202,2422,86265,1515
1089,2022-01-29,Mizoram,169868,14608,154663,597
1090,2022-01-29,Nagaland,34189,902,32574,713
1091,2022-01-29,Odisha,1236226,53759,1173907,8560
1092,2022-01-29,Puducherry,158969,14293,142755,1921
1093,2022-01-29,Punjab,735139,33036,684944,17159
1094,2022-01-29,Rajasthan,1179554,80488,1089864,9202
1095,2022-01-29,Sikkim,37816,1450,35938,428
1096,2022-01-29,Tamil Nadu,3279284,211863,3029961,37460
1097,2022-01-29,Telangana,754976,40414,710479,4083
1098,2022-01-29,Tripura,99956,5798,93266,892
1099,2022-01-29,Uttar Pradesh,1996972,65263,1908570,23139
1100,2022-01-29,Uttarakhand,415514,31086,376907,7521
1101,2022-01-29,West Bengal,1986667,45729,1920423,20515
1102,2022-01-29,World,367831410,,,5642693
1103,2022-01-30,India,41092522,1884563,38713494,494465
1104,2022-01-30,Andaman and Nicobar Islands,9743,449,9165,129
1105,2022-01-30,Andhra Pradesh,2260181,115425,2130162,14594
1106,2022-01-30,Arunachal Pradesh,61953,3143,58524,286
1107,2022-01-30,Assam,713685,30135,677128,6422
1108,2022-01-30,Bihar,821815,7713,801885,12217
1109,2022-01-30,Chandigarh,88703,3819,83769,1115
1110,2022-01-30,Chhattisgarh,1120797,25115,1081858,13824
1111,2022-01-30,Dadra and Nagar Haveli and Daman and Diu,11291,117,11170,4
1112,2022-01-30,Delhi,1823815,24800,1773218,25797
1113,2022-01-30,Goa,237580,10421,223484,3675
1114,2022-01-30,Gujarat,1144585,98021,1036156,10408
1115,2022-01-30,Haryana,942051,30220,901562,10269
1116,2022-01-30,Himachal Pradesh,269291,9453,255852,3986
1117,2022-01-30,Jammu and Kashmir,428260,42219,381389,4652
1118,2022-01-30,Jharkhand,427179,7743,414136,5300
1119,2022-01-30,Karnataka,3757031,252162,3465995,38874
1120,2022-01-30,Kerala,5931945,336546,5541834,53565
1121,2022-01-30,Ladakh,25763,1261,24278,224
1122,2022-01-30,Lakshadweep,11032,293,10687,52
1123,2022-01-30,Madhya Pradesh,950134,66042,873485,10607
1124,2022-01-30,Maharashtra,7683525,248212,7292791,142522
1125,2022-01-30,Manipur,132581,3934,126609,2038
1126,2022-01-30,Meghalaya,90522,2419,86585,1518
1127,2022-01-30,Mizoram,171686,14811,156274,601
1128,2022-01-30,Nagaland,34276,907,32654,715
1129,2022-01-30,Odisha,1241068,48319,1184174,8575
1130,2022-01-30,Puducherry,159824,12542,145359,1923
1131,2022-01-30,Punjab,738405,29466,691749,17190
1132,2022-01-30,Rajasthan,1189991,74849,1105918,9224
1133,2022-01-30,Sikkim,37972,1315,36229,428
1134,2022-01-30,Tamil Nadu,3303702,208350,3057846,37506
1135,2022-01-30,Telangana,758566,40447,714034,4085
1136,2022-01-30,Tripura,100142,5130,94117,895
1137,2022-01-30,Uttar Pradesh,2005245,59601,1922480,23164
1138,2022-01-30,Uttarakhand,418004,31246,379227,7531
1139,2022-01-30,West Bengal,1990179,37918,1931711,20550
1140,2022-01-30,World,370572213,,,5649390
1141,2022-01-31,India,41302440,1831268,38976122,495050
1142,2022-01-31,Andaman and Nicobar Islands,9777,402,9246,129
1143,2022-01-31,Andhra Pradesh,2270491,116031,2139854,14606
1144,2022-01-31,Arunachal Pradesh,62082,2948,58848,286
1145,2022-01-31,Assam,714595,23795,684358,6442
1146,2022-01-31,Bihar,823053,6558,804274,12221
1147,2022-01-31,Chandigarh,89144,3452,84574,1118
1148,2022-01-31,Chhattisgarh,1123170,25734,1083602,13834
1149,2022-01-31,Dadra and Nagar Haveli and Daman and Diu,11301,101,11196,4
1150,2022-01-31,Delhi,1827489,21490,1780172,25827
1151,2022-01-31,Goa,238406,9658,225066,3682
1152,2022-01-31,Gujarat,1153980,91320,1052222,10438
1153,2022-01-31,Haryana,945969,28837,906846,10286
1154,2022-01-31,Himachal Pradesh,270078,9452,256631,3995
1155,2022-01-31,Jammu and Kashmir,432875,40270,387946,4659
1156,2022-01-31,Jharkhand,427912,6495,416117,5300
1157,2022-01-31,Karnataka,3785295,251114,3495239,38942
1158,2022-01-31,Kerala,5983515,355314,5574535,53666
1159,2022-01-31,Ladakh,25896,1212,24460,224
1160,2022-01-31,Lakshadweep,11056,257,10747,52
1161,2022-01-31,Madhya Pradesh,959439,63297,885526,10616
1162,2022-01-31,Maharashtra,7705969,231591,7331806,142572
1163,2022-01-31,Manipur,132910,3976,126893,2041
1164,2022-01-31,Meghalaya,90884,2353,87009,1522
1165,2022-01-31,Mizoram,172491,14301,157584,606
1166,2022-01-31,Nagaland,34341,884,32722,735
1167,2022-01-31,Odisha,1245911,43952,1193365,8594
1168,2022-01-31,Puducherry,160747,11027,147792,1928
1169,2022-01-31,Punjab,741185,26791,697180,17214
1170,2022-01-31,Rajasthan,1200052,72289,1118518,9245
1171,2022-01-31,Sikkim,38099,1110,36560,429
1172,2022-01-31,Tamil Nadu,3325940,203926,3084470,37544
1173,2022-01-31,Telangana,761050,38723,718241,4086
1174,2022-01-31,Tripura,100221,4307,95015,899
1175,2022-01-31,Uttar Pradesh,2013323,55574,1934560,23189
1176,2022-01-31,Uttarakhand,420188,31165,381487,7536
1177,2022-01-31,West Bengal,1993606,31562,1941461,20583
1178,2022-01-31,World,373229380,,,5658702
1179,2022-02-01,India,41469499,1743059,39230198,496242
1180,2022-02-01,Andaman and Nicobar Islands,9794,365,9300,129
1181,2022-02-01,Andhra Pradesh,2276370,110517,2151238,14615
1182,2022-02-01,Arunachal Pradesh,62410,2835,59288,287
1183,2022-02-01,Assam,716406,21974,687971,6461
1184,2022-02-01,Bihar,823801,5082,806497,12222
1185,2022-02-01,Chandigarh,89488,3228,85138,1122
1186,2022-02-01,Chhattisgarh,1125863,23537,1088473,13853
1187,2022-02-01,Dadra and Nagar Haveli and Daman and Diu,11307,94,11209,4
1188,2022-02-01,Delhi,1830268,18729,1785674,25865
1189,2022-02-01,Goa,238906,8760,226453,3693
1190,2022-02-01,Gujarat,1160659,83793,1066393,10473
1191,2022-02-01,Haryana,949532,25590,913637,10305
1192,2022-02-01,Himachal Pradesh,271549,9281,258268,4000
1193,2022-02-01,Jammu and Kashmir,435425,36372,394379,4674
1194,2022-02-01,Jharkhand,428550,5258,417991,5301
1195,2022-02-01,Karnataka,3809467,244361,3526108,38998
1196,2022-02-01,Kerala,6025669,358281,5612993,54395
1197,2022-02-01,Ladakh,26021,1087,24710,224
1198,2022-02-01,Lakshadweep,11084,254,10778,52
1199,2022-02-01,Madhya Pradesh,967501,60609,896274,10618
1200,2022-02-01,Maharashtra,7721109,211239,7367259,142611
1201,2022-02-01,Manipur,133256,3984,127226,2046
1202,2022-02-01,Meghalaya,91094,2313,87255,1526
1203,2022-02-01,Mizoram,175022,15089,159324,609
1204,2022-02-01,Nagaland,34404,847,32821,736
1205,2022-02-01,Odisha,1249240,39082,1201546,8612
1206,2022-02-01,Puducherry,161251,9700,149620,1931
1207,2022-02-01,Punjab,743532,23626,702653,17253
1208,2022-02-01,Rajasthan,1206421,67017,1130136,9268
1209,2022-02-01,Sikkim,38152,931,36792,429
1210,2022-02-01,Tamil Nadu,3345220,198130,3109526,37564
1211,2022-02-01,Telangana,763911,37168,722654,4089
1212,2022-02-01,Tripura,100364,3525,95934,905
1213,2022-02-01,Uttar Pradesh,2019549,54836,1941506,23207
1214,2022-02-01,Uttarakhand,421388,29856,383986,7546
1215,2022-02-01,West Bengal,1995516,25709,1949188,20619
1216,2022-02-01,World,377091132,,,5670555
1217,2022-02-02,World,380493916,,,5681311
1218,2022-02-03,India,41803318,1533480,39770414,499424
1219,2022-02-03,Andaman and Nicobar Islands,9844,290,9425,129
1220,2022-02-03,Andhra Pradesh,2288566,100622,2173313,14631
1221,2022-02-03,Arunachal Pradesh,62893,2375,60228,290
1222,2022-02-03,Assam,718920,16525,695896,6499
1223,2022-02-03,Bihar,825424,3753,809445,12226
1224,2022-02-03,Chandigarh,90008,2590,86289,1129
1225,2022-02-03,Chhattisgarh,1131868,21475,1096510,13883
1226,2022-02-03,Dadra and Nagar Haveli and Daman and Diu,11359,103,11252,4
1227,2022-02-03,Delhi,1835979,14870,1795190,25919
1228,2022-02-03,Goa,240471,7051,229712,3708
1229,2022-02-03,Gujarat,1177931,69187,1098199,10545
1230,2022-02-03,Haryana,955693,20882,924474,10337
1231,2022-02-03,Himachal Pradesh,273243,9422,259814,4007
1232,2022-02-03,Jammu and Kashmir,440480,29829,405959,4692
1233,2022-02-03,Jharkhand,429773,3781,420686,5306
1234,2022-02-03,Karnataka,3844338,177276,3627925,39137
1235,2022-02-03,Kerala,6129755,378123,5695091,56541
1236,2022-02-03,Ladakh,26400,1140,25034,226
1237,2022-02-03,Lakshadweep,11150,225,10873,52
1238,2022-02-03,Madhya Pradesh,981103,53951,916522,10630
1239,2022-02-03,Maharashtra,7753548,177131,7433633,142784
1240,2022-02-03,Manipur,133905,3943,127909,2053
1241,2022-02-03,Meghalaya,91621,2075,88013,1533
1242,2022-02-03,Mizoram,179740,15563,163560,617
1243,2022-02-03,Nagaland,34610,840,33034,736
1244,2022-02-03,Odisha,1255776,31748,1215380,8648
1245,2022-02-03,Puducherry,162633,6852,153840,1941
1246,2022-02-03,Punjab,746837,17750,711767,17320
1247,2022-02-03,Rajasthan,1221061,58603,1153148,9310
1248,2022-02-03,Sikkim,38353,727,37194,432
1249,2022-02-03,Tamil Nadu,3375329,177999,3159694,37636
1250,2022-02-03,Telangana,769407,34665,730648,4094
1251,2022-02-03,Tripura,100522,2368,97240,914
1252,2022-02-03,Uttar Pradesh,2029216,41795,1964167,23254
1253,2022-02-03,Uttarakhand,425309,26071,391664,7574
1254,2022-02-03,West Bengal,2000253,21880,1957686,20687
1255,2022-02-03,World,383509779,,,5693824
1256,2022-02-04,India,41952712,1435569,40017088,500055
1257,2022-02-04,Andaman and Nicobar Islands,9867,248,9490,129
1258,2022-02-04,Andhra Pradesh,2293171,93488,2185042,14641
1259,2022-02-04,Arunachal Pradesh,63119,2196,60632,291
1260,2022-02-04,Assam,719939,15133,698288,6518
1261,2022-02-04,Bihar,826079,3391,810458,12230
1262,2022-02-04,Chandigarh,90298,2315,86851,1132
1263,2022-02-04,Chhattisgarh,1134322,20081,1100346,13895
1264,2022-02-04,Dadra and Nagar Haveli and Daman and Diu,11378,114,11260,4
1265,2022-02-04,Delhi,1838647,13630,1799085,25932
1266,2022-02-04,Goa,241089,6705,230667,3717
1267,2022-02-04,Gujarat,1185537,63564,1111394,10579
1268,2022-02-04,Haryana,958841,18618,929870,10353
1269,2022-02-04,Himachal Pradesh,274680,9202,261459,4019
1270,2022-02-04,Jammu and Kashmir,442462,26711,411052,4699
1271,2022-02-04,Jharkhand,430296,3256,421732,5308
1272,2022-02-04,Karnataka,3860774,148833,3672744,39197
1273,2022-02-04,Kerala,6172432,369819,5745912,56701
1274,2022-02-04,Ladakh,26560,1147,25187,226
1275,2022-02-04,Lakshadweep,11172,213,10907,52
1276,2022-02-04,Madhya Pradesh,988533,52963,924931,10639
1277,2022-02-04,Maharashtra,7768800,162073,7463868,142859
1278,2022-02-04,Manipur,134167,3976,128137,2054
1279,2022-02-04,Meghalaya,91810,2005,88269,1536
1280,2022-02-04,Mizoram,181696,15632,165447,617
1281,2022-02-04,Nagaland,34680,807,33137,736
1282,2022-02-04,Odisha,1259405,27872,1222867,8666
1283,2022-02-04,Puducherry,163132,6638,154551,1943
1284,2022-02-04,Punjab,748991,16070,715561,17360
1285,2022-02-04,Rajasthan,1229134,59513,1160289,9332
1286,2022-02-04,Sikkim,38415,655,37328,432
1287,2022-02-04,Tamil Nadu,3387322,166878,3182778,37666
1288,2022-02-04,Telangana,771828,33104,734628,4096
1289,2022-02-04,Tripura,100584,1726,97943,915
1290,2022-02-04,Uttar Pradesh,2034456,41471,1969708,23277
1291,2022-02-04,Uttarakhand,426927,24376,394970,7581
1292,2022-02-04,West Bengal,2002169,21146,1960300,20723
1293,2022-02-04,World,386548962,,,5705754
1294,2022-02-05,India,42080664,1331648,40247902,501114
1295,2022-02-05,Andaman and Nicobar Islands,9883,211,9543,129
1296,2022-02-05,Andhra Pradesh,2297369,88364,2194359,14646
1297,2022-02-05,Arunachal Pradesh,63315,1985,61039,291
1298,2022-02-05,Assam,720678,13289,700856,6533
1299,2022-02-05,Bihar,826575,3238,811103,12234
1300,2022-02-05,Chandigarh,90481,2099,87247,1135
1301,2022-02-05,Chhattisgarh,1136435,18686,1103835,13914
1302,2022-02-05,Dadra and Nagar Haveli and Daman and Diu,11392,107,11281,4
1303,2022-02-05,Delhi,1840919,11716,1803251,25952
1304,2022-02-05,Goa,241684,5968,231989,3727
1305,2022-02-05,Gujarat,1191634,57521,1123499,10614
1306,2022-02-05,Haryana,961339,16877,934090,10372
1307,2022-02-05,Himachal Pradesh,275496,7539,263931,4026
1308,2022-02-05,Jammu and Kashmir,443891,24080,415109,4702
1309,2022-02-05,Jharkhand,430803,3055,422440,5308
1310,2022-02-05,Karnataka,3875724,123131,3713343,39250
1311,2022-02-05,Kerala,6211116,366871,5786949,57296
1312,2022-02-05,Ladakh,26710,1079,25405,226
1313,2022-02-05,Lakshadweep,11187,188,10947,52
1314,2022-02-05,Madhya Pradesh,995049,51019,933382,10648
1315,2022-02-05,Maharashtra,7782640,147941,7491759,142940
1316,2022-02-05,Manipur,134444,3893,128494,2057
1317,2022-02-05,Meghalaya,92021,1839,88644,1538
1318,2022-02-05,Mizoram,183473,14999,167853,621
1319,2022-02-05,Nagaland,34759,787,33235,737
1320,2022-02-05,Odisha,1262102,24437,1228976,8689
1321,2022-02-05,Puducherry,163563,5458,156159,1946
1322,2022-02-05,Punjab,750272,14321,718559,17392
1323,2022-02-05,Rajasthan,1235071,54869,1170849,9353
1324,2022-02-05,Sikkim,38525,655,37437,433
1325,2022-02-05,Tamil Nadu,3397238,155329,3204213,37696
1326,2022-02-05,Telangana,774215,30931,739187,4097
1327,2022-02-05,Tripura,100637,1184,98537,916
1328,2022-02-05,Uttar Pradesh,2038222,36411,1978525,23286
1329,2022-02-05,Uttarakhand,428110,21358,399156,7596
1330,2022-02-05,West Bengal,2003692,20213,1962721,20758
1331,2022-02-05,World,390042867,,,5717963
1332,2022-02-06,India,42188138,1224633,40461148,502357
1333,2022-02-06,Andaman and Nicobar Islands,9896,214,9553,129
1334,2022-02-06,Andhra Pradesh,2300765,78746,2207364,14655
1335,2022-02-06,Arunachal Pradesh,63421,1800,61330,291
1336,2022-02-06,Assam,721124,11928,702647,6549
1337,2022-02-06,Bihar,827017,2917,811864,12236
1338,2022-02-06,Chandigarh,90610,1907,87566,1137
1339,2022-02-06,Chhattisgarh,1138199,16882,1107389,13928
1340,2022-02-06,Dadra and Nagar Haveli and Daman and Diu,11396,98,11294,4
1341,2022-02-06,Delhi,1842523,9979,1806575,25969
1342,2022-02-06,Goa,242156,5215,233208,3733
1343,2022-02-06,Gujarat,1196344,51013,1134683,10648
1344,2022-02-06,Haryana,963319,15596,937337,10386
1345,2022-02-06,Himachal Pradesh,276146,6637,265477,4032
1346,2022-02-06,Jammu and Kashmir,445497,20663,420128,4706
1347,2022-02-06,Jharkhand,431252,2787,423155,5310
1348,2022-02-06,Karnataka,3887733,109236,3739197,39300
1349,2022-02-06,Kerala,6244654,352774,5833762,58118
1350,2022-02-06,Ladakh,26821,1025,25570,226
1351,2022-02-06,Lakshadweep,11198,170,10976,52
1352,2022-02-06,Madhya Pradesh,1000582,47986,941940,10656
1353,2022-02-06,Maharashtra,7794034,137590,7513436,143008
1354,2022-02-06,Manipur,134661,3793,128809,2059
1355,2022-02-06,Meghalaya,92144,1645,88957,1542
1356,2022-02-06,Mizoram,185227,14857,169749,621
1357,2022-02-06,Nagaland,34822,738,33343,741
1358,2022-02-06,Odisha,1264705,21642,1234352,8711
1359,2022-02-06,Puducherry,163907,4630,157330,1947
1360,2022-02-06,Punjab,751246,12316,721522,17408
1361,2022-02-06,Rajasthan,1240673,51143,1180158,9372
1362,2022-02-06,Sikkim,38607,645,37528,434
1363,2022-02-06,Tamil Nadu,3404762,138878,3228151,37733
1364,2022-02-06,Telangana,776313,29226,742988,4099
1365,2022-02-06,Tripura,100650,887,98847,916
1366,2022-02-06,Uttar Pradesh,2041743,32514,1985926,23303
1367,2022-02-06,Uttarakhand,428954,17280,404065,7609
1368,2022-02-06,West Bengal,2005037,19276,1964972,20789
1369,2022-02-06,World,392145701,,,5724353
1370,2022-02-07,India,42272014,1108938,40660202,502874
1371,2022-02-07,Andaman and Nicobar Islands,9915,199,9587,129
1372,2022-02-07,Andhra Pradesh,2303455,69572,2219219,14664
1373,2022-02-07,Arunachal Pradesh,63479,1599,61589,291
1374,2022-02-07,Assam,721380,9701,705118,6561
1375,2022-02-07,Bihar,827312,2451,812625,12236
1376,2022-02-07,Chandigarh,90715,1571,88005,1139
1377,2022-02-07,Chhattisgarh,1139175,16608,1108630,13937
1378,2022-02-07,Dadra and Nagar Haveli and Daman and Diu,11398,96,11298,4
1379,2022-02-07,Delhi,1843933,8869,1809081,25983
1380,2022-02-07,Goa,242438,4664,234034,3740
1381,2022-02-07,Gujarat,1200241,44618,1144956,10667
1382,2022-02-07,Haryana,964863,14136,940332,10395
1383,2022-02-07,Himachal Pradesh,276522,6280,266199,4043
1384,2022-02-07,Jammu and Kashmir,446648,17412,424521,4715
1385,2022-02-07,Jharkhand,431625,2616,423698,5311
1386,2022-02-07,Karnataka,3896158,97814,3758997,39347
1387,2022-02-07,Kerala,6271383,330105,5883023,58255
1388,2022-02-07,Ladakh,26942,987,25729,226
1389,2022-02-07,Lakshadweep,11216,152,11012,52
1390,2022-02-07,Madhya Pradesh,1005753,44778,950313,10662
1391,2022-02-07,Maharashtra,7803700,122015,7538611,143074
1392,2022-02-07,Manipur,134862,3786,129013,2063
1393,2022-02-07,Meghalaya,92301,1462,89293,1546
1394,2022-02-07,Mizoram,185885,14006,171256,623
1395,2022-02-07,Nagaland,34856,698,33415,743
1396,2022-02-07,Odisha,1266811,20101,1237976,8734
1397,2022-02-07,Puducherry,164186,4152,158086,1948
1398,2022-02-07,Punjab,752001,10351,724214,17436
1399,2022-02-07,Rajasthan,1245182,45893,1189910,9379
1400,2022-02-07,Sikkim,38676,613,37628,435
1401,2022-02-07,Tamil Nadu,3410882,121828,3251295,37759
1402,2022-02-07,Telangana,777530,26498,746932,4100
1403,2022-02-07,Tripura,100663,748,98997,918
1404,2022-02-07,Uttar Pradesh,2044517,28156,1993043,23318
1405,2022-02-07,Uttarakhand,429539,16409,405512,7618
1406,2022-02-07,West Bengal,2005872,17994,1967055,20823
1407,2022-02-07,World,394381395,,,5735179
1408,2022-02-08,India,42339611,994891,40840658,504062
1409,2022-02-08,Andaman and Nicobar Islands,9925,192,9604,129
1410,2022-02-08,Andhra Pradesh,2305052,62395,2227985,14672
1411,2022-02-08,Arunachal Pradesh,63619,1443,61884,292
1412,2022-02-08,Assam,721937,8435,706931,6571
1413,2022-02-08,Bihar,827547,2355,812953,12239
1414,2022-02-08,Chandigarh,90811,1323,88347,1141
1415,2022-02-08,Chhattisgarh,1140467,13706,1112810,13951
1416,2022-02-08,Dadra and Nagar Haveli and Daman and Diu,11402,95,11303,4
1417,2022-02-08,Delhi,1845084,7885,1811201,25998
1418,2022-02-08,Goa,242659,4377,234534,3748
1419,2022-02-08,Gujarat,1203150,38644,1153818,10688
1420,2022-02-08,Haryana,966094,11802,943876,10416
1421,2022-02-08,Himachal Pradesh,277236,5431,267754,4051
1422,2022-02-08,Jammu and Kashmir,447334,14924,427689,4721
1423,2022-02-08,Jharkhand,431905,2421,424171,5313
1424,2022-02-08,Karnataka,3902309,87114,3775799,39396
1425,2022-02-08,Kerala,6293907,302183,5932609,59115
1426,2022-02-08,Ladakh,26992,882,25884,226
1427,2022-02-08,Lakshadweep,11241,148,11041,52
1428,2022-02-08,Madhya Pradesh,1009698,40591,958443,10664
1429,2022-02-08,Maharashtra,7810136,110004,7557034,143098
1430,2022-02-08,Manipur,135010,3659,129285,2066
1431,2022-02-08,Meghalaya,92363,1339,89476,1548
1432,2022-02-08,Mizoram,188109,13991,173495,623
1433,2022-02-08,Nagaland,34927,691,33490,746
1434,2022-02-08,Odisha,1268308,17957,1241597,8754
1435,2022-02-08,Puducherry,164376,3689,158737,1950
1436,2022-02-08,Punjab,752635,8750,726416,17469
1437,2022-02-08,Rajasthan,1247480,40880,1197209,9391
1438,2022-02-08,Sikkim,38709,539,37734,436
1439,2022-02-08,Tamil Nadu,3415986,105892,3272322,37772
1440,2022-02-08,Telangana,778910,24000,750809,4101
1441,2022-02-08,Tripura,100697,596,99182,919
1442,2022-02-08,Uttar Pradesh,2046920,26725,1996865,23330
1443,2022-02-08,Uttarakhand,430163,12969,409574,7620
1444,2022-02-08,West Bengal,2006513,16864,1968797,20852
1445,2022-02-08,World,396706994,,,5746184
1446,2022-02-09,India,42410976,892201,41012869,505906
1447,2022-02-09,Andaman and Nicobar Islands,9943,178,9636,129
1448,2022-02-09,Andhra Pradesh,2306943,54040,2238226,14677
1449,2022-02-09,Arunachal Pradesh,63724,1254,62178,292
1450,2022-02-09,Assam,722368,7612,708177,6579
1451,2022-02-09,Bihar,827820,2024,813553,12243
1452,2022-02-09,Chandigarh,90896,1252,88501,1143
1453,2022-02-09,Chhattisgarh,1141767,11426,1116380,13961
1454,2022-02-09,Dadra and Nagar Haveli and Daman and Diu,11404,88,11312,4
1455,2022-02-09,Delhi,1846198,6908,1813280,26010
1456,2022-02-09,Goa,243128,3930,235444,3754
1457,2022-02-09,Gujarat,1205652,33631,1161305,10716
1458,2022-02-09,Haryana,967397,10222,946742,10433
1459,2022-02-09,Himachal Pradesh,277998,4812,269126,4060
1460,2022-02-09,Jammu and Kashmir,448105,12358,431019,4728
1461,2022-02-09,Jharkhand,432169,2272,424583,5314
1462,2022-02-09,Karnataka,3906761,72448,3794866,39447
1463,2022-02-09,Kerala,6323378,283810,5979002,60566
1464,2022-02-09,Ladakh,27062,773,26063,226
1465,2022-02-09,Lakshadweep,11259,144,11063,52
1466,2022-02-09,Madhya Pradesh,1012781,37143,964970,10668
1467,2022-02-09,Maharashtra,7816243,100019,7573069,143155
1468,2022-02-09,Manipur,135170,3604,129494,2072
1469,2022-02-09,Meghalaya,92521,1208,89761,1552
1470,2022-02-09,Mizoram,189915,13385,175904,626
1471,2022-02-09,Nagaland,34986,668,33571,747
1472,2022-02-09,Odisha,1269811,16010,1245026,8775
1473,2022-02-09,Puducherry,164562,3428,159181,1953
1474,2022-02-09,Punjab,753124,7451,728178,17495
1475,2022-02-09,Rajasthan,1250891,37278,1204206,9407
1476,2022-02-09,Sikkim,38784,568,37779,437
1477,2022-02-09,Tamil Nadu,3420505,90137,3292559,37809
1478,2022-02-09,Telangana,779971,21470,754399,4102
1479,2022-02-09,Tripura,100715,535,99261,919
1480,2022-02-09,Uttar Pradesh,2048841,23180,2002318,23343
1481,2022-02-09,Uttarakhand,430935,10926,412381,7628
1482,2022-02-09,West Bengal,2007249,16009,1970356,20884
1483,2022-02-09,World,399600607,,,5757562
1484,2022-02-10,India,42478060,790789,41180751,506520
1485,2022-02-10,Andaman and Nicobar Islands,9951,168,9654,129
1486,2022-02-10,Andhra Pradesh,2308622,46119,2247824,14679
1487,2022-02-10,Arunachal Pradesh,63814,1131,62390,293
1488,2022-02-10,Assam,722683,6382,709716,6585
1489,2022-02-10,Bihar,828101,1816,814041,12244
1490,2022-02-10,Chandigarh,91019,1011,88864,1144
1491,2022-02-10,Chhattisgarh,1142986,10595,1118420,13971
1492,2022-02-10,Dadra and Nagar Haveli and Daman and Diu,11410,51,11355,4
